1763055087.7136059,0,up,Move into frame
1763055087.790578,0,up,Move into frame
1763055087.8722358,0,up,Move into frame
1763055087.9640093,0,up,Move into frame
1763055088.0378132,0,up,Move into frame
1763055088.1116853,0,up,Move into frame
1763055088.1949074,0,up,Move into frame
1763055088.4068103,0,up,Move into frame
1763055088.456623,0,up,Move into frame
1763055088.594563,0,up,Move into frame
1763055088.6737225,0,up,Move into frame
1763055088.7529454,0,up,Move into frame
1763055088.8268237,0,up,Move into frame
1763055089.05969,0,up,Move into frame
1763055089.1075723,0,up,Move into frame
1763055089.1540084,0,up,Move into frame
1763055089.239698,0,up,Move into frame
1763055089.312356,0,up,Move into frame
1763055089.396099,0,up,Move into frame
1763055089.4771073,0,up,Move into frame
1763055089.5528798,0,up,Move into frame
1763055089.6375363,0,up,Move into frame
1763055089.7119951,0,up,Move into frame
1763055089.7908764,0,up,Move into frame
1763055089.8714237,0,up,Move into frame
1763055089.9607484,0,up,Move into frame
1763055090.134365,0,down,Great depth! Press up.
1763055090.2065947,0,down,Move into frame
1763055090.26863,0,down,Move into frame
1763055090.3828714,1,up,Extend fully to lockout.
1763055090.4567225,1,up,Extend fully to lockout.
1763055090.5437033,1,up,Extend fully to lockout.
1763055090.6272092,1,up,Extend fully to lockout.
1763055090.7029974,1,up,Extend fully to lockout.
1763055090.7739012,1,up,Extend fully to lockout.
1763055090.8660395,1,up,Extend fully to lockout.
1763055090.9355042,1,up,Extend fully to lockout.
1763055091.0172324,1,up,Extend fully to lockout.
1763055091.0907207,1,up,Extend fully to lockout.
1763055091.1720152,1,up,Extend fully to lockout.
1763055091.253747,1,up,Extend fully to lockout.
1763055091.3312669,1,up,Extend fully to lockout.
1763055091.414064,1,up,Extend fully to lockout.
1763055091.4914875,1,up,Extend fully to lockout.
1763055091.5751548,1,up,Extend fully to lockout.
1763055091.6670992,1,up,Extend fully to lockout.
1763055091.7456386,1,up,Extend fully to lockout.
1763055091.8281133,1,up,Extend fully to lockout.
1763055091.9103434,1,up,Extend fully to lockout.
1763055091.9825308,1,up,Extend fully to lockout.
1763055092.0631046,1,up,Extend fully to lockout.
1763055092.1312525,1,up,Extend fully to lockout.
1763055092.2124102,1,up,Extend fully to lockout.
1763055092.2945836,1,up,Extend fully to lockout.
1763055092.374444,1,up,Extend fully to lockout.
1763055092.4583154,1,up,Extend fully to lockout.
1763055092.5426598,1,up,Extend fully to lockout.
1763055092.6216836,1,up,Extend fully to lockout.
1763055092.7075696,1,up,Extend fully to lockout.
1763055092.7807214,1,up,Extend fully to lockout.
1763055092.8616707,1,up,Extend fully to lockout.
1763055092.941926,1,up,Extend fully to lockout.
1763055093.0237384,1,up,Extend fully to lockout.
1763055093.094555,1,up,Extend fully to lockout.
1763055093.1713762,1,up,Extend fully to lockout.
1763055093.259594,1,up,Extend fully to lockout.
1763055093.3340402,1,up,Extend fully to lockout.
1763055093.4175503,1,up,Extend fully to lockout.
1763055093.5008988,1,up,Extend fully to lockout.
1763055093.5767448,1,up,Extend fully to lockout.
1763055093.6539168,1,up,Extend fully to lockout.
1763055093.7344453,1,up,Extend fully to lockout.
1763055093.8145432,1,up,Extend fully to lockout.
1763055093.8949487,1,up,Maintain controlled motion.
1763055093.9778917,1,up,Maintain controlled motion.
1763055094.0602849,1,up,Maintain controlled motion.
1763055094.1321552,1,up,Maintain controlled motion.
1763055094.2177055,1,up,Maintain controlled motion.
1763055094.2977483,1,up,Extend fully to lockout.
1763055094.38934,1,up,Extend fully to lockout.
1763055094.473979,1,up,Extend fully to lockout.
1763055094.5461972,1,up,Extend fully to lockout.
1763055094.6184876,1,up,Extend fully to lockout.
1763055094.694747,1,up,Extend fully to lockout.
1763055094.7747526,1,up,Extend fully to lockout.
1763055094.8686743,1,up,Extend fully to lockout.
1763055095.0712054,1,up,Extend fully to lockout.
1763055095.153924,1,up,Extend fully to lockout.
1763055095.2270014,1,up,Extend fully to lockout.
1763055095.2984405,1,up,Extend fully to lockout.
1763055095.3765247,1,up,Extend fully to lockout.
1763055095.4426184,1,up,Extend fully to lockout.
1763055095.5090413,1,up,Extend fully to lockout.
1763055095.578609,1,up,Extend fully to lockout.
1763055095.6682525,1,down,Great depth! Press up.
1763055095.7408898,1,down,Great depth! Press up.
1763055095.820196,1,down,Great depth! Press up.
1763055095.901991,1,down,Great depth! Press up.
1763055095.9793801,1,down,Great depth! Press up.
1763055096.0637474,1,down,Great depth! Press up.
1763055096.149146,1,down,Maintain controlled motion.
1763055096.230867,1,down,Maintain controlled motion.
1763055096.2985003,2,up,Extend fully to lockout.
1763055096.3734324,2,up,Extend fully to lockout.
1763055096.4433374,2,up,Extend fully to lockout.
1763055096.534259,2,up,Extend fully to lockout.
1763055096.6144748,2,up,Extend fully to lockout.
1763055096.6949623,2,up,Extend fully to lockout.
1763055096.7798808,2,up,Extend fully to lockout.
1763055096.855018,2,up,Extend fully to lockout.
1763055096.9315593,2,up,Extend fully to lockout.
1763055097.0221741,2,up,Extend fully to lockout.
1763055097.0937037,2,up,Extend fully to lockout.
1763055097.1921675,2,up,Extend fully to lockout.
1763055097.279848,2,up,Extend fully to lockout.
